Public Key gen UE(us),Shared Key gen UE(us),Total
117,315.334,432.334
116.334,316.1669999,432.501
115.111,327.555,442.666
116.8890001,317.0739999,433.963
118.129,314.0370001,432.1660001
115.6479999,315.519,431.1669999
115.629,314.7230001,430.3520001
116.0740001,313.574,429.648
114.7400001,314.537,429.2770001
115.6110001,315.759,431.3700001
115.592,313.203,428.7950001
114.297,363.5739999,477.8709999
128.166,321.222,449.388
119.223,316.185,435.4079999
118.1670001,315.556,433.7230001
117.629,315.166,432.7949999
116.4080001,315.4630001,431.8710002
117.574,316.426,434
116.5919999,313.074,429.6659999
116.444,314.129,430.573
115.871,331.351,447.222
118.6659999,317.24,435.9059999
117.704,315.815,433.519
116,313.7399999,429.74
115.852,315.741,431.593
116.9450001,315.315,432.26
116.092,315.0929999,431.1849999
116.241,315.889,432.13
116.0190001,315.1479999,431.167
115.611,330.0560001,445.667
119.555,316.223,435.778
116.944,318.0370001,434.981
116.6850001,316.463,433.1480001
116.796,315.3890001,432.1850001
117.463,314.982,432.445
116.5739999,316.0370001,432.611
117.093,315.482,432.575
116.3330001,316.797,433.13
116.7590001,325.8700001,442.6290002
120.9999999,316.7220001,437.722
117.167,316.6849999,433.8519999
118.222,317.055,435.277
116.4080001,316.148,432.5560001
116.592,315.667,432.259
115.9259999,315.686,431.6119999
116.685,314.74,431.425
116.9999999,313.944,430.944
131.3509999,317.74,449.091
119.055,328.148,447.203
117.445,315.815,433.26
118,314.6299999,432.63
116.296,316.093,432.389
115.278,314.555,429.833
115.314,315.315,430.629
116.13,314.5000001,430.6300001
117.4069999,314.852,432.2589999
130.6290001,316.648,447.277
118.259,313.851,432.11
118.0739999,315.482,433.556
115.815,329.611,445.4259999
116.2040001,315.074,431.2780001
116.5,315.093,431.593
115.833,314.574,430.407
116.5929999,313.5000001,430.093
117.148,316.0179999,433.1659999
163.7410001,321.9260001,485.6670001
121.778,316.8520001,438.6300001
117.0740001,316.815,433.8890001
117.444,315.87,433.314
116.5929999,315.7030001,432.296
116.1490001,347.444,463.5930001
116.148,316.019,432.167
117.574,315,432.574
116.593,329.334,445.927
119.315,316.777,436.092
115.9630001,315.796,431.7590001
116.5370001,316.482,433.0190001
114.648,315.759,430.4070001
115.908,314.426,430.334
114.852,315.075,429.927
116.0740001,315.463,431.5370001
121.4629999,321.7039999,443.1669998
116.259,335.963,452.222
123.166,319.593,442.759
118.2970001,317.408,435.7050001
116.852,315.9820001,432.8340001
116.3510001,314.111,430.4620001
115.704,314.537,430.241
116.426,314.0550001,430.4810001
117.2039999,315.741,432.9449999
116.259,316.852,433.111
117.445,355.407,472.852
147.481,320.592,468.073
117.592,315.7399999,433.3319999
117.112,317.333,434.445
116.315,316.112,432.427
116.167,314.777,430.944
115.722,316.2410001,431.9630001
116.056,315.722,431.778
115.611,316.055,431.6659999
115.555,327.778,443.333
120.8699999,317,437.8699999
117.315,315.4999999,432.815
133.5000001,316.314,449.814
116.5,316.204,432.704
116.167,317.092,433.259
116.6660001,315.26,431.926
116.667,316.9079999,433.575
117.481,316.5559999,434.0369999
115.7219999,327.537,443.2589999
119,316.093,435.0930001
116.63,316.852,433.4819999
115.833,316.834,432.667
116.315,316.6480001,432.9630001
119.704,315.518,435.222
113.87,315.815,429.685
115.8709999,316.797,432.6679999
116.907,315.4999999,432.4069999
115.0180001,359.407,474.4250001
125.6109999,319.611,445.2219999
118.926,316.593,435.519
117.611,316.018,433.629
116.574,314.4999999,431.0739999
115.8890001,317.759,433.6480001
116.5369999,316.4440001,432.981
115.907,316.722,432.629
116.13,317.593,433.723
117.259,332.2590001,449.5180001
119.388,316.1669999,435.555
116.388,314.111,430.499
115.871,316.5549999,432.426
116.315,316.407,432.722
115.185,316.074,431.259
115.7219999,315.426,431.148
115.278,315.037,430.3149999
130.982,344.018,474.9999999
181.518,369.1109999,550.6289999
234.963,373.5739999,608.5369999
162,336.075,498.075
123.7409999,319.296,443.037
120.13,317.722,437.852
117.185,315.9820001,433.1670001
115.7400001,315.519,431.259
117.222,315.463,432.685
116.908,395.5000001,512.4080001
130.629,322.648,453.2769999
120.2780001,315.537,435.8150001
117.4070001,315.7770001,433.1840001
116.685,317.055,433.7399999
117.5,315.315,432.815
116.185,316.019,432.204
115.574,316.315,431.889
117.24,316.222,433.462
134.1660001,322.296,456.4620001
118.7410001,316.0560001,434.7970001
116.5369999,316.648,433.1849999
116.352,315.019,431.371
117.463,318.222,435.6850001
171.908,361.6849999,533.5929999
178.037,371.1850001,549.222
170.463,343.241,513.704
126.388,355.185,481.573
124.389,318.759,443.148
274.2600001,402.667,676.9270001
249.8519999,398.8890001,648.741
160.8340001,365.796,526.6300001
126.722,324.334,451.056
123.2410001,322.6289999,445.87
120.166,382.7219999,502.8879999
146.4440001,330.093,476.5370001
124.778,321.7589999,446.5369999
120.741,325.889,446.6300001
119.2779999,320.667,439.9449999
118.463,317.3519999,435.8149999
121.574,328.833,450.407
123.204,318.666,441.87
116.241,316.481,432.722
117.056,339.981,457.037
125.166,320.315,445.4809999
156.1289999,338.5370001,494.666
123.445,316.759,440.204
119.3149999,317.074,436.3889999
115.648,314.8520001,430.5000001
115.3330001,317.277,432.6100001
146.686,352.149,498.835
138.944,361.0739999,500.0179999
130.0929999,323.981,454.0739999
132.593,326.222,458.815
121.963,330.148,452.111
128.2219999,322.297,450.519
120.667,318.3150001,438.9820001
117.2779999,319.5739999,436.8519999
133.851,328.296,462.147
123.111,319.926,443.037
126.2220001,323.1109999,449.333
120.685,318.592,439.2769999
118.889,349.5550001,468.444
116.722,318.408,435.13
118.519,316.445,434.964
117.185,317.222,434.4070001
117.388,317.5740001,434.9620001
118.241,316.741,434.982
116.5560001,330.315,446.8710001
120.111,318.334,438.445
116.038,315.5000001,431.538
116.426,316.351,432.777
116.629,316.796,433.425
143.666,316.129,459.795
117.185,316.648,433.833
116.6669999,316.592,433.2589999
116.704,314.8889999,431.5929999
115.7400001,377.556,493.2960001
129.7590001,322.426,452.1850001
118.2780001,317.593,435.871
117.834,316.463,434.297
117.704,314.981,432.685
116.037,316.2960001,432.333
114.648,314.3150001,428.9630001
131.5559999,315.5930001,447.149
117.315,315.222,432.5370001
116.259,380.963,497.222
140.2590001,324.6479999,464.907
120.8519999,317.722,438.5739999
117.685,317.018,434.703
116.092,315.907,431.9989999
116.389,316.1670001,432.5560001
115.63,316.0369999,431.6669999
116.7029999,315,431.7029999
115.9809999,314.1110001,430.092
134,322.351,456.351
118.389,315.834,434.2230001
116.685,314.6849999,431.3699999
116.982,315.593,432.575
115.9449999,315.556,431.501
116.241,314.796,431.037
115.407,317,432.4069999
116.463,316.075,432.538
116.852,314.7770001,431.6290001
131.074,323.074,454.148
121.259,316.741,438
118.4820001,316.5190001,435.0010001
116.723,313.3709999,430.094
115.908,314.741,430.649
116.166,314.759,430.925
115.963,315.0920001,431.055
115.778,314.407,430.185
115.5370001,313.297,428.8340001
176.4260001,325.666,502.092
121.463,317.982,439.445
117.4070001,316.926,434.333
115.3889999,315.37,430.7589999
116.166,314.648,430.814
116.296,315.5000001,431.796
115.352,314.9629999,430.3149999
114.592,316.2410001,430.8330001
115.796,315.4999999,431.296
134.388,320.463,454.851
117.389,314.4259999,431.815
115.4260001,314.667,430.0930001
116.2040001,313.778,429.982
115.3710001,314.148,429.5190001
115.371,314.815,430.186
114.926,313.0739999,427.9999999
115.1480001,314.778,429.926
115.5,313.9630001,429.463
134.8889999,319.333,454.2219999
118.1849999,315.0919999,433.2769998
115.1299999,317.2409999,432.3709999
114.649,312.722,427.371
115.37,315.777,431.147
114.1109999,314.741,428.8519999
115.037,315.2959999,430.3329999
115.093,315.815,430.908
115.111,314.037,429.148
163.2780001,320.278,483.5560001
119.463,315.3329999,434.7959999
115.889,315.7780001,431.667
115.852,314.408,430.26
114.9999999,314.741,429.7409999
114.9259999,314.389,429.3149999
116.0739999,312.815,428.889
114.297,313.222,427.519
114.093,313.111,427.2039999
130.389,314.8330001,445.2220001
117.315,313.667,430.982
115.7409999,316.2959999,432.0369999
115.6669999,314.519,430.1859999
115.5,313.463,428.963
114.833,314,428.833
115.925,315.593,431.518
114.056,314.8520001,428.9080001
114.352,315.6299999,429.9819999
131.3150001,317.389,448.7040001
115.8699999,315.3509999,431.2209999
116.0739999,314.592,430.6659999
114.852,314.3519999,429.2039999
114.7959999,314.2410001,429.037
115.2770001,314.4440001,429.7210002
115.2039999,314.926,430.1299999
114.259,317.3699999,431.629
114.8700001,316.148,431.0180001
