Public Key gen UE(us),Shared Key gen UE(us),Total
21.75899999,81.79700001,103.556
23.88899998,82.81400005,106.703
23.31400003,81.63000001,104.944
21.77800002,84.74099997,106.519
21.09300004,80.223,101.316
20.72299998,80.18599999,100.909
20.88899998,80.24100003,101.13
20.05599998,80.16600003,100.222
22.44499996,82.49999996,104.9449999
22.68499998,85.38899999,108.074
22.14800003,80.277,102.425
21.68500004,82.11199997,103.797
22.24000002,80.92599995,103.166
22.12999999,81.64799999,103.778
23.704,86.50000001,110.204
22.98099997,83.18499999,106.166
23.29699998,82.49999996,105.7969999
21.53700001,82.09199996,103.629
22.87000001,87.20300002,110.073
22.40700002,94.09199998,116.499
22.5,84.57400003,107.074
22.68499998,82.926,105.611
22.63000005,82.88800001,105.5180001
22.31499997,85.12900001,107.444
22.20399995,122.278,144.482
27.33299999,88.57400002,115.907
23.88900003,83.79600001,107.685
22.24100001,85.63,107.871
22.88900004,84.18500005,107.0740001
20.92599999,83.40699998,104.333
23.29599999,84.16599997,107.462
23.40799995,84.87100001,108.279
22.40700002,85.31499998,107.722
20.87000001,80.66700002,101.537
21.55500005,80.88800001,102.4430001
21.03700001,82.518,103.555
21.371,80.90700004,102.278
20.85199998,80.75900001,101.611
20.94500002,80.31499999,101.26
20.24000003,81.94399999,102.184
21.14800003,80.09300001,101.241
20.79699999,85.81399999,106.611
20.74100001,81.62900002,102.37
22.38899998,86.88899999,109.278
22.14800003,82.83299996,104.981
21.59299999,83.27699999,104.87
22.46299999,84.90800002,107.371
22.94500001,83.518,106.463
22.11100002,83.03699997,105.148
22.31499997,84.44399998,106.7589999
23.92599998,85.16700001,109.093
21.463,82.12899996,103.592
21.62999999,86.49999995,108.1299999
22.296,82.42599995,104.7219999
22.796,82.093,104.889
23.48200002,84.51899998,108.001
23.22200004,83.44500003,106.6670001
21.98100003,83.86999997,105.851
23.24100001,204.537,227.778
38.96300001,113.408,152.371
26.741,91.14799997,117.889
23.16699999,84.01899998,107.186
26.14799996,88.12900001,114.277
22.87000001,85.44500002,108.315
23.44400002,83.389,106.833
23.05500004,86.31399999,109.369
22.25999998,82.98099999,105.241
22.96299999,85.66700001,108.63
22.57399996,83.98199998,106.5559999
23.42600004,88.12999999,111.556
24.27799996,88.77799996,113.0559999
28.074,91.75899999,119.833
27.49999999,94.33299999,121.833
27.574,92.166,119.74
23.68500003,85.888,109.573
22.22199998,85.63,107.852
23.31499996,88.35100004,111.666
23.74099995,82.44399999,106.1849999
22.61200001,84.70299997,107.315
26.98100002,86.963,113.944
21.667,85.63,107.297
30.20399998,80.481,110.685
21.01799998,80.64799999,101.666
20.57400002,79.556,100.13
20.796,80.57400004,101.37
21,80.53699997,101.537
23.12999999,80.33400002,103.464
21.90700002,80.66699996,102.574
21.12999999,80.42600001,101.556
20.27800002,80.09300001,100.371
20.72200004,122.741,143.463
26.666,85.00000001,111.666
21.09299999,80.85100001,101.944
20.81499997,80.685,101.5
21.18499998,80.27800004,101.463
20.53700001,80.685,101.222
21.14899996,80.44399999,101.593
20.23999997,80.68599999,100.926
20.59300004,80.556,101.149
20.68499998,80.61199998,101.297
20.94500002,80.685,101.63
20.64799997,80.277,100.925
21.03700001,81.00000002,102.037
20.55600004,80.55500001,101.111
21.296,82.889,104.185
21,80.31499999,101.315
20.963,80.59300001,101.556
21.11100002,80.72300005,101.8340001
20.61099997,80.814,101.425
20.963,80.01899999,100.982
20.92600005,80.38899995,101.315
21.48200002,81.09300001,102.575
20.98200002,82.63000001,103.612
20.88899998,80.07399998,100.963
20.86999996,80.72200001,101.592
20.98099998,79.83299997,100.8139999
20.85199998,119.5,140.352
22.07400001,82.66700002,104.741
21.38900004,91.24099995,112.63
20.74099996,79.66599998,100.4069999
21.18500004,80.16700002,101.3520001
20.31499997,87.77799997,108.0929999
20.98099998,82.61099998,103.592
20.57400002,94.75899998,115.333
21.129,80.37000003,101.499
22.38900004,143.167,165.556
66.51799998,141.759,208.277
33.18500001,108.815,142
21.24100001,130.2220001,151.4630001
35.62900002,87.07400002,122.703
24.24000002,85.759,109.999
21.98099997,81.48200004,103.463
22.09299998,83.09200001,105.185
22.48200002,83.46300001,105.945
23,89.24099996,112.241
22.94499996,83.48099999,106.4259999
22.667,83.722,106.389
23.5,84.259,107.759
22.14800003,84.94499997,107.093
21.22199999,82.81499998,104.037
22.57400001,84.44499997,107.019
22.59299998,83.44399998,106.037
23.68600002,83.90799997,107.594
22.72199998,82.53699997,105.259
21.70400001,84.20399996,105.908
22.22200004,82.53700003,104.7590001
23.75999998,84.77800003,108.538
